lime green	50	205	50	216.8524844220144	126.58988901172162	224.96444163467257	104.54185764563398	224.96444163467257	229.01091677035836	229.01091677035836	192.0130203918474	221.472345903501	261.8205492317209	129.3290377293514	69.77105417004964	165.46298679765212	104.10571550111935	214.1985060638846	199.64468437702016	294.193813667113	86.60254037844386	294.193813667113	120.46991325638116	232.79390026373113	120.46991325638116	170.70735192135106	75.76938695805846	240.55560687707947	121.56068443374281	86.27282306729043	165.08785539826968	251.44581921360316	0.0	126.68859459319927	251.0398374760468	156.5822467586923	189.73665961010275	68.8839603971781	250.89041432466087	278.4780063128864	100.92076099594176	151.41003929726722	124.31009613060397	104.54185764563398	104.54185764563398	134.52509059651288	136.4148085803004	196.36191076682871	202.11382931407738	220.79402165819616	171.40011668607463	200.96268310310748	123.8587905640936	241.55744658362326	254.8803640926464	141.8837552364611	104.0	127.80453826057978	173.63179432350518	166.67933285203657	214.76731594914529	292.6755883226341	231.73691980347024	214.8162005063864	211.4734025829253	221.37976420621646	225.55265460641337	211.24630174277607	177.58659859347495	132.61598696989742	132.808132281122	130.78226179417453	215.9143348645476	215.9143348645476	151.83543723386842	242.52216393558754	155.61490931141526	201.5068237057991	223.6626924634504	219.3467574412715	159.75293424535275	203.55097641622848	204.20088148683394	172.0988088279521	355.0704155516198	216.8524844220144	216.8524844220144	136.97079980784227	185.27007313648903	221.8873588107263	262.5357118565015	193.00259065618783	252.52524626262618	151.4067369703211	201.23866427702208	203.59518658357322	217.31543893612346	213.40337391897066	186.20687420178666	245.98170663689606	276.24807691638324	211.7191535974013	218.28879952943075	235.17652944118382	251.00398403212648	220.5379785887229	227.76742523899242	224.66196829904254	234.42482803662244	256.1308259464292	239.67269348008756	228.1622229905731	245.80276646124224	240.8837894089181	244.36652798613807	252.7251471460646	258.74698065871223	261.00766272276377	264.10225292488514	270.5161732688085	260.911862512995	261.7728022541685	260.0480724789169	270.2313823374332	271.3392710243027	269.7665657563961	274.2425933366296	273.497714798497	273.497714798497	278.65749586185547	273.31300737432895	281.01423451490854	285.0877058029686	282.79674679882726	283.1077533378413	283.94541729001367	283.7692724732542	283.94541729001367	288.232545004897	289.9137802864845	294.193813667113
dim gray / dim grey	105	105	105	181.86533479473212	148.57657958103627	150.26310259009028	150.26310259009028	150.26310259009028	152.33515680892575	152.33515680892575	113.35342959081565	112.0267825120404	179.02513789968157	68.67313885355759	106.00943354249186	99.23708984044222	61.38403701289123	124.14104881142256	107.41508273980894	211.06870919205434	211.06870919205434	211.06870919205434	109.92270011239717	109.92270011239717	109.92270011239717	64.66065264130884	70.43436661176133	115.48592987892508	115.48592987892508	79.20227269466452	84.581321815162	149.9166435056495	126.68859459319927	0.0	186.60385848100785	126.16655658295505	129.0348790056394	86.97700845625813	129.13558765886341	155.27395145355192	181.64525867745627	86.45808232895291	121.99590157050359	184.4152922075607	184.4152922075607	39.83716857408418	45.81484475582123	101.67595585978034	126.49110640673517	186.41351882307248	112.01785571952357	101.1236866416568	185.60980577544927	123.00406497347964	139.90711204224036	58.83026432033091	124.2014492669067	77.03246069028303	147.3024100278064	179.00279327429502	192.67848867997694	177.451401797788	153.92205819829724	172.18013822738092	202.28939665736314	153.6522046701576	134.21624342828255	213.60009363293827	98.87871358386495	98.87871358386495	174.6081326857372	119.30632841555388	121.69223475637219	121.69223475637219	114.64728518373211	134.89625643434292	147.3295625460145	139.2300254973761	147.08840878872815	138.8632420765121	162.6376340211576	151.27127949482016	136.74063039199433	110.85125168440814	236.6960075708925	236.6960075708925	236.6960075708925	143.98263784220651	133.69741957120937	160.66735822811054	167.70509831248424	144.32601983010548	157.15915499900095	160.41820345584225	150.68842025849233	167.3349933516597	179.23727290940352	164.3502357771354	185.56131062266186	173.0231198424072	189.7445651395581	187.28320800328044	180.47160441465576	178.99161991557034	190.19200824430033	186.61993462650233	183.597385602301	195.04614838545263	196.88829320200833	199.1808223700264	202.02227599945508	200.6937966156403	204.1298606279836	199.18584287042088	208.33866659840174	214.26618958669144	222.26110770892868	223.6626924634504	228.29805080201626	228.09866286324433	231.3547060251855	228.96506283710622	230.38012067016547	228.63726730347352	234.25413550244957	237.01054828846753	239.01673581571646	243.23034350179256	243.23034350179256	242.4871130596428	242.79621084357967	244.51789300580847	245.61148181630273	247.33378256922364	248.49547279578354	251.44581921360316	251.24689052802225	251.44581921360316	251.78959470160797	254.06692031825	259.8076211353316
orange red	255	69	0	264.1703995530158	256.87740266516244	293.5472704693403	261.7365087258558	144.53373308677806	298.5079563428754	134.97036711811967	259.5765782962708	232.51021482937045	334.3815186280486	222.72179956169535	234.30108834574372	117.5457357797381	180.42449944505873	91.15920140062659	102.92230079045066	367.1661749126681	315.62794553081005	69.0	140.03570973148243	193.06475597581243	291.35888522576414	229.94347131414713	236.9599122214557	193.74725804511402	298.7406902315116	168.6949910341146	105.9197809665409	85.00588214941364	251.0398374760468	186.60385848100785	0.0	96.88653157173086	64.96922348312314	250.78676201107587	152.08221460775746	246.43660442393698	225.055548698538	265.228203628498	300.84879923310314	225.78751072634643	340.22051672408	189.72084756293916	211.34332258200163	107.20541031123382	296.6833328651948	71.0	102.7861858422619	254.29707037242878	348.57137002341426	228.86895813980541	255.8143858347298	215.39266468475662	176.62672504465456	243.14810301542556	107.74506949276147	357.036412708844	96.0	154.95160534825058	77.07788269017254	348.245602987317	380.7019831836971	98.812954616285	274.395699674758	146.0	174.3961008738441	217.14971793672677	208.63604674168843	266.092089322475	157.33403954643762	247.9395087516308	169.70857373745147	222.57133687876345	307.7417748697762	294.26858479966904	128.46011054019843	141.7391971192161	322.1335126931068	135.50645741070792	148.08443537387717	214.3758381907812	264.1703995530158	186.0	405.76594238550877	248.22973230457305	184.24440290006098	152.2005256232711	183.56470248934025	180.38569788095728	221.3910567299411	258.52852840644107	236.56288804459587	297.3112846832424	309.30405752269075	267.6826479247394	309.7159989409653	241.40836770915791	246.2803280816395	213.88314566603887	285.0140347421509	251.11949346874687	223.64704335179573	288.3851591188423	258.1104414780619	236.13131939664422	235.69047498785352	237.35627229968034	230.9502110845539	302.66317912821836	237.54157530840786	269.1207907241653	240.91907354960503	252.3826459961144	263.78210705049725	271.67259707228476	272.5233934912744	275.5104353740526	273.4702908909851	281.9148807707745	277.2832486826422	298.40576401939694	286.6461232949087	283.6212262860451	289.6204412675321	291.15631540462937	317.1466537739284	301.8294220250902	304.00822357298165	296.00675667964066	298.77416220282504	311.91505253834737	300.60106453570654	303.63794229311986	311.76273029340757	315.98417681903	311.6327967335916	308.6438076488819	315.62794553081005
dark golden rod	184	134	11	227.8881304500083	187.4379897459424	255.93163149560078	184.42613697629736	145.64683312726027	261.1436386359047	141.78152206828645	217.63042066769987	209.75700226690884	299.07858499063417	162.53614982520043	151.83543723386842	79.46068210127572	108.74741376235114	102.7861858422619	98.92421341612983	333.688477475624	220.4948979001555	152.04604565722846	57.38466694161429	186.49664876345634	218.13069476806788	185.0864662799525	157.62296786953354	190.6960933003086	224.19857269840057	81.04936767180853	66.60330322138685	129.20139318134306	156.5822467586923	126.16655658295505	96.88653157173086	0.0	43.3358973600409	166.74831333479807	166.96706262014672	243.41733709824368	132.83448347473634	203.89458060478213	224.32342722060932	134.20506696842708	248.90359579564134	129.84991336154215	151.3571934200684	93.6269192059634	246.5725045498788	72.09715667070374	56.089214649520635	213.6726468221892	260.30943125442076	212.7580785775243	237.95377702402624	156.182585456894	86.38286867197685	175.20844728494114	50.57667446560717	279.7212898583159	78.24960063795854	191.13607718063065	99.32774033471213	288.70746439951984	310.871356030111	99.25220400575496	236.9599122214557	108.27280360275151	132.36691429507601	148.39474384222643	126.72016414130783	192.47337478207214	142.1442928857856	212.40762698170704	107.89810007595129	205.92474353510798	235.41028014935966	241.5719354560873	122.47856955402443	129.84991336154215	247.6065427245411	108.28203913853858	122.38463955905577	162.52384440444425	287.2855722099528	140.72313242676202	328.68373856946437	173.50792489105504	139.40229553346674	134.30562162471085	185.5882539386585	138.99640283115244	207.0	185.9946235782099	190.23406634985227	240.33518260962126	254.37374078312408	220.06589922111968	241.4352915379191	214.81387292258384	233.368806827305	170.2733097111817	234.10681322849192	215.1697004691878	201.16908311169487	236.90715480964266	216.00462958001617	194.42479265772664	199.22098283062454	212.76512872179032	197.5575865412412	249.85195616604645	205.84703058339218	228.85148022243595	206.8260138377182	219.32168155474278	229.95216893954273	237.00843866833097	238.4743172754668	244.28057638707176	236.9240384595873	244.38289629186409	239.61009995407122	261.6352422744306	252.0972034751675	248.43107696099537	255.03529167548558	255.05097529709624	275.27622490872693	266.07893565631986	264.986792123683	262.47095077360467	266.52016809239785	275.0781707078917	266.34188555313636	268.5572564649855	274.7416968718072	278.0521533813396	276.8176294963888	274.9872724327437	281.456923880014
chocolate	210	105	30	236.6960075708925	212.19095173922943	254.41894583540747	213.3752562974442	136.56134152826706	258.85517186256874	130.25359879865124	217.59825366946308	198.11612756158948	292.8310092869264	172.18013822738092	179.2986335698072	80.36168241145776	126.16655658295505	77.9807668595276	78.34538914320358	325.192250830182	259.8076211353316	118.11011811017717	90.29396436085858	165.38742394752995	232.8797973204202	181.27603261324978	176.92088627406318	167.17356250316615	239.0334704596827	109.55820370926132	57.043842787806646	90.69178573608527	189.73665961010275	129.0348790056394	64.96922348312314	43.3358973600409	0.0	186.72171807264414	133.3641631023867	218.24298385056963	172.93062192682936	206.70026608594387	237.9348650366314	174.0373523126573	275.6972977742074	129.8345100502944	152.08221460775746	63.54525946126902	243.00205760445732	64.42049363362563	43.56604182158393	204.12251223223763	283.7269814451914	191.18054294305162	217.81643647805828	156.1121391820636	116.34431657799189	181.4772713041498	60.56401571890688	293.840092567369	80.77747210701756	151.4562643141577	61.171888968708494	290.7679487151223	319.5637651549374	70.77428911688199	225.4639660788393	122.57650672131263	121.2311841070605	155.39305003763843	155.42844012599497	203.13542280951395	117.55424279880332	199.346432122574	111.59749101122301	183.67634578246594	245.22642598219304	238.50576512948277	95.83840566286565	105.0380883299006	259.15439413600535	94.83142938920619	104.96666137398103	158.42348310777666	252.33905761891083	159.45218719101973	342.3813663153998	187.19241437622412	133.13526955694348	116.2497311824849	156.60459763365824	131.94695904036593	184.30680942385172	198.9070134510093	184.76200908195386	240.52234823400508	253.4284909002932	215.17667159801502	250.0259986481406	199.06531591414915	211.3598826646154	169.1892431568863	231.71102692793883	205.0073169425911	185.80365981325556	235.19566322532395	209.75700226690884	191.08375127153016	192.6525369674638	198.8039235025305	190.165717204758	249.355168384375	197.02537907589468	222.3173407541571	199.8874683415646	211.44739298463816	222.59829289552064	229.61925006410067	231.2358103754693	234.9021072702414	231.67865676406188	238.589605808803	234.57408211479802	253.8208029299411	244.59149617270018	242.02066027510958	247.88908810191705	249.3210781301894	270.77850727116436	258.940147524481	259.8076211353316	254.73319375377838	257.82746168707473	268.279704785882	259.13317039699876	261.9637379485947	268.5609800399157	272.0753572082558	269.2916634431894	267.30132809247317	274.135003237456
medium sea green	60	179	113	220.02272609891915	150.3662196106559	189.3832093930188	137.73162309360913	222.33758116881634	190.5701970403557	225.94468349576186	157.93036440152983	180.43004184447778	210.01190442448734	106.41898326896381	92.2875939658197	164.8544812857691	100.82162466455298	202.9531965749739	186.6413673331826	236.23081932719955	148.81196188478935	287.81070167733515	141.40014144264495	192.067696398952	80.16233529532433	121.42487389328431	49.71921157862421	197.37781030298214	76.6550715869472	98.29547293746543	155.0258043036707	231.71102692793883	68.8839603971781	86.97700845625813	250.78676201107587	166.74831333479807	186.72171807264414	0.0	211.3882683594338	222.2363606613463	148.97650821522163	83.60621986431393	63.51377803280167	151.7695621658045	97.83659846908007	86.31338250816034	79.1580697086532	170.3965962101356	134.33167906342868	228.72472537965808	160.1280737409902	136.0183811107896	101.59724405711013	183.22390673708495	193.25889371514057	83.24662155306964	116.1077086157504	62.24949798994366	178.10390225932727	116.38298844762494	225.80965435516703	253.8936785349332	214.91626276296543	149.29500996349475	154.62212002168383	204.49449870351035	158.8049117628293	228.23233776132602	136.3084736911099	88.7130204648675	151.33076356114773	75.4254598925323	175.85789717837525	152.62372030585547	129.20139318134306	185.24578267804102	96.56603957913983	133.70115930686615	196.72823894906395	187.68590783540463	105.19505691808908	185.39147768977946	175.64452738414596	122.95120983544652	300.3830887383642	237.84448700779257	171.87204542915057	107.22872749408155	152.41391012633986	196.1300588895032	219.0662000400792	163.56344334844508	199.1331213033131	123.16249429107873	154.38264151127873	145.73263189828145	158.5023659129415	160.08122938058665	141.65450928226747	194.79733057719247	222.95739503322153	189.02380802428036	166.81426797489476	187.3205808233575	210.79373804740976	170.79227148791014	182.8359920803341	194.27300378590948	201.07212636265623	215.1604052794101	208.50419660045213	179.80823117977664	211.49468078417482	196.79939024295783	212.24985276791125	217.52011401247472	222.76669409945464	222.80035906613796	227.21135535003526	230.15212360523637	227.00220263248548	223.6738697300156	224.83327155917115	224.20972325035325	231.32228599942547	232.88409134159423	235.14676268237247	236.90082313069323	229.8608274587038	236.65375551636615	233.03433223454437	240.84434807568144	243.24884377936928	239.42639787625757	243.30022605825914	244.80604567698077	242.42524621004307	241.5367466867102	245.49745416195256	248.66644325280402	252.9130285295718
medium violet red	199	21	133	240.27276166889996	252.05356573553962	200.16742991805634	262.1812350264603	152.22023518573343	200.19490503007313	147.41099009232656	175.30829986055994	125.80143083447024	212.66405432042342	171.41761869772895	225.72106680591423	137.4772708486752	166.69733051251902	102.03430795570674	99.38812806366765	234.36296635774175	334.73272920346466	145.8286665919976	184.87563387315268	74.20916385460761	225.99778759979046	133.285408053545	198.61772327765718	63.85138996137829	231.43249555755995	180.8562965450747	113.95613191048562	75.9670981412348	250.89041432466087	129.13558765886341	152.08221460775746	166.96706262014672	133.3641631023867	211.3882683594338	0.0	95.53009996854395	276.9025099200078	175.30259553126987	232.17881040267218	278.6198126479881	307.23443817384793	128.51069994362337	138.34377470634522	82.20705565825844	182.96447742663054	187.0454490224234	132.21195104830727	136.35981812836215	304.11017740286167	89.43153806124549	113.37548235840057	141.50971698084905	206.80909070928192	174.10916116046278	176.91240770505613	282.13826397707913	203.86515150952113	57.73214009544424	114.29785649783639	242.02066027510958	288.76461001999536	131.07631364972087	153.9155612665594	241.78709642989637	122.90240030202827	176.4227876437735	250.65514157902288	211.2676028169014	94.2178327069775	135.57654664432192	164.37761404765553	101.73003489628813	237.726733877366	192.35643997537488	120.04582458378134	114.69524837585905	255.0666579543473	154.41178711484432	133.8581338582008	155.24174696260025	135.8712625980932	274.91998836025	330.5162628373981	224.13165773714343	159.53369550035504	150.25977505640023	111.35977729862789	164.62685078686283	123.30044606569759	235.52069972722143	181.02762220169606	220.73740054644117	228.05701041625534	197.67397400770795	257.25668115716644	165.97891432347663	156.29139451678074	213.09856874226068	219.33991884743642	189.9420964399414	180.71247881648904	226.15702509539693	205.73769708053018	217.74067144197016	211.26523613694707	193.07252523339514	212.4547010541306	242.26019070412704	211.303099835284	218.19945004513644	219.74758246679303	223.503914954526	232.62845913602231	234.77861912874434	238.8723508487326	233.34309503390068	246.49746449000241	244.66507719738019	246.92306494128894	241.51811526260303	244.88977112162115	249.46743274423616	250.00199999200007	257.2411320143029	265.0754609540461	254.62914208707534	260.54941949657075	253.64739304790814	252.2716789495008	260.9482707357916	258.89380062102686	263.32679316772914	265.6332057556058	267.0599183703912	262.3242268643901	263.1843460390454	269.7702726395182
dark violet	148	0	211	257.73047937719747	276.45071893558173	169.6850022836432	287.7655295548791	211.94574777522666	164.58432489152787	211.19185590358356	159.85931314752983	109.04127658827184	148.12157169028418	184.02717190675946	252.28158870595374	204.22046910141012	205.70367036103173	182.71562604221896	174.96856860590705	154.40207252495026	362.560339805666	236.57979626333267	247.59846526180246	85.37564055396598	212.54881792190707	121.16517651536682	212.36996021094885	72.56031973468694	215.42748199800323	229.82819670353766	185.5370582929459	168.47848527334284	278.4780063128864	155.27395145355192	246.43660442393698	243.41733709824368	218.24298385056963	222.2363606613463	95.53009996854395	0.0	329.5466583050115	154.74172029546526	216.38160735145675	331.64288021906935	306.5697310564107	153.8603262702897	148.89257872708095	160.85397104206038	134.57340004622014	274.8999818115672	206.9830910968333	99.498743710662	296.06249340299763	50.73460357586329	46.62617290749907	150.6685103132038	260.73358049932887	174.28138167916848	253.3100866527032	253.6611913557137	288.435434716333	126.27351266199891	202.11382931407738	191.3008102439715	245.6033387395212	211.51595684486784	110.3177229641729	319.67952702667714	163.3187068280912	199.982499234308	304.2137406495637	214.06073904385175	147.2446943016963	112.2898036332774	214.44346574330496	93.1074647920348	222.49943820153794	158.68522300453813	190.25509191609038	178.1488141975691	239.25091431382242	222.11933729416717	194.0257714840995	175.4023945104513	115.69356075426151	347.84335554959216	298.10233142328826	247.28323841295835	203.18710589011303	212.06131188880258	153.08494374039532	212.38644024513428	132.10980281568814	257.8720613017238	197.89138435010253	207.80038498520642	210.06189564030885	198.2952344359289	255.8651988840999	176.15050383124085	160.40261843249317	257.69167623343986	218.27047441190942	202.80532537386685	211.88912194824914	226.54138694728607	220.20445045457188	252.20031720836514	244.37062016535458	219.94772106116488	249.35316320431951	241.04356452724474	244.23144760656848	231.65707414193074	253.63950796356627	252.3053705334074	258.28279075463	256.21280217818935	261.8663781396917	252.2478939456185	272.0018382290826	263.65697411599035	270.00925910049824	247.27515038919702	261.4670151281037	270.2480342204176	267.22836675772277	276.8447218207347	269.6979792286179	265.68778669709303	272.63528751795866	268.7061592148568	264.96226146377904	268.1492121935099	273.4776042018797	278.05574980568196	275.59934687876165	274.6361228971892	270.99815497526913	274.7180372673043	280.01785657346926
lawn green	124	252	0	280.8558349046713	196.16319736382766	308.6486675817668	175.36248173426378	252.03174403237384	313.3703878799016	252.44603383693712	271.7977189013918	287.75857936819193	347.71396290629457	205.18040842146698	148.4082207965583	184.5941494197473	157.33721746617994	227.14752915231105	218.04815981796315	379.3481250777444	124.03628501370073	284.01584462842914	124.06449935416659	282.67295590487606	217.10826792179057	241.88013560439393	162.5484543143982	288.1839690197912	217.86693186438367	116.67904696216883	179.50208912433303	258.14724480420085	100.92076099594176	181.64525867745627	225.055548698538	132.83448347473634	172.93062192682936	148.97650821522163	276.9025099200078	329.5466583050115	0.0	224.0535650240808	206.97825972792407	4.242640687119285	177.52182964356805	178.25823964125755	190.41008376659047	201.55644370746373	275.16358770738543	172.35138525698017	157.13370103195558	261.9026536711684	197.727084639409	288.5498223877464	308.1444466479966	192.067696398952	74.89325737341113	187.82172398314313	132.01893803541975	247.33176100129154	157.25775020646836	304.29262232265836	213.56731959735788	292.4465763177952	290.03792855418067	197.95454023588346	280.2659451306919	136.12494260788506	190.85596663452782	157.8163489629639	67.96322535018479	177.74419821755083	224.12942689437278	260.9406062689362	142.95104056983985	276.1412681943791	214.8697279748825	259.5264919040058	210.3520857990241	212.6405417600322	218.28421839427605	177.08754896942924	192.7926347140886	193.5846068260594	381.69359439215117	131.03434664239754	283.56657066727735	146.05478424207814	179.38784797192923	201.2684774126341	266.77706048309324	180.14716206479633	272.4555009538255	154.5606677004211	212.33935103979195	239.71232759288787	254.4346674492295	234.78500803926983	212.042448580467	258.290534089037	290.7301153991447	183.13929125122223	237.9012400135821	242.5716389028198	243.53644491122884	237.46157583912392	231.88574772935056	205.65991344936427	218.1329869597902	248.93774322107123	219.0662000400792	243.80525014855607	229.2204179387168	242.15697388264496	224.71760055678772	236.96624232155938	243.87496796514398	249.77990311472217	250.3976836953569	261.4612782038671	243.2899504706267	251.17722826721374	244.9081460466352	272.43347811897127	262.52618916976644	256.0800656044902	263.7991660335567	259.511078761582	273.9233469421692	273.34044706190116	266.58019431308094	271.7609243434383	278.08272150566995	280.17316074170986	273.4318927996513	273.4410356914265	277.758888246623	280.1606681888091	283.57891317938294	282.24988928252924	286.6967038526952
steel blue	70	130	180	232.80893453645632	195.44820285692063	156.53753543479596	193.1424344881259	229.48638303829708	153.2351134694656	232.51021482937045	132.94359706281458	139.37359864766353	149.74979131871936	115.45994976614185	150.64195962612808	185.48045719158662	135.8050072714552	205.41664976335292	189.24322973358915	165.60495161679194	230.05434140654683	289.0069203323685	189.12429775150522	151.55197128378106	87.2238499494261	80.2869852466762	96.46761114488116	152.78088885721277	81.62107570964744	150.1266132302997	169.2010638264429	221.35943621178654	151.41003929726722	86.45808232895291	265.228203628498	203.89458060478213	206.70026608594387	83.60621986431393	175.30259553126987	154.74172029546526	224.0535650240808	0.0	62.03224967708329	226.4376293816909	152.75470532851025	77.92303895511263	55.35341001239219	165.5687168519464	51.720402163943	258.3118270617898	178.67008703193716	59.33801479658719	141.33647795243803	117.7497346069196	119.6202324023825	56.2672195865408	171.9912788486672	42.532340636273474	212.2098018471343	107.31728658515365	260.4803255526221	217.74756026187757	216.9493028336344	86.14522621712709	119.35660853090624	210.3188056261256	82.75868534480233	271.75356483402385	124.34629065637624	100.30952098380293	209.57814771583415	82.15229759416349	153.668474320532	88.17028978062848	149.32849694549262	128.22636234409833	82.58934555982388	67.15653356152326	191.72897537930984	177.78638868034864	98.26494797230598	196.1835874888621	174.16371608345983	106.97195894251914	238.22258499143192	286.79260799399975	161.7096162879623	135.77923257994942	153.94804318340653	196.1861361054853	186.6815470259447	167.46641454333462	152.9182788289222	148.82540105774956	137.37539808859518	114.13150310059007	122.06965224821442	131.74217244299564	141.06027080648894	159.3172934743746	177.73013250431114	201.24611797498108	143.19567032560727	162.27445886522005	192.60841103129428	150.23980830658698	165.53851515583918	196.79430886080013	197.7119116290164	196.4637371119668	206.7317101946385	161.4094173212951	204.9243762952568	179.4435844492636	209.35615586841482	209.96428267684007	214.18449990603895	211.3054660911544	217.24410233651915	214.1354711391833	221.92341021172146	213.19005605327843	218.40329667841556	201.24611797498108	216.79483388678798	223.0448385414915	221.8422863207103	227.56537522215456	212.0518804443856	219.26011949280698	219.37410968480305	225.4196087300304	224.83327155917115	220.11133546457802	228.52789764052878	231.19256043393784	226.16365755797284	223.94195676558692	226.3470786204231	231.3547060251855	235.53131426627755
light sea green	32	178	170	248.20958885586995	189.75774029008673	185.66636744440282	180.066654325558	264.1968962724581	183.49114420047633	268.38964212502685	163.7742348478539	187.4379897459424	184.20912029538601	135.30336285547378	141.4955829699288	214.78128410082664	151.5882581204758	246.06503205453635	229.27930565142594	199.83242980057065	189.34888433788038	332.1340090987371	201.5341162185698	206.55265672462312	72.71863585079137	127.47548783981962	92.76852914647294	209.98571379977258	59.21148537234985	158.57490343683014	203.03940504246953	269.0873464137621	124.31009613060397	121.99590157050359	300.84879923310314	224.32342722060932	237.9348650366314	63.51377803280167	232.17881040267218	216.38160735145675	206.97825972792407	62.03224967708329	0.0	209.4134666156883	93.81897462667133	116.10340218959993	97.85703858180054	208.34826613149437	97.17509969122749	282.97173003676534	208.333866665984	120.18735374406077	80.39900496896712	179.39063520708098	180.54639292990598	98.09179374443104	173.24260445975753	66.85057965343307	231.96767016116706	57.697486947006624	280.70981457726054	274.26629395534553	256.4585736527442	91.56964562561112	91.74965939991276	245.82514110643768	135.57654664432192	282.8391769186157	162.14191315017842	114.67344941179715	202.33388248140744	75.02666192761077	199.63466632827075	141.35770230164326	169.24242966821294	184.51558199783562	60.96720429870473	99.76973488989535	230.56452459127357	218.00917411888886	67.70524351924303	224.9799991110321	208.54016399725018	137.2989439143652	297.72134622831464	290.78858299458733	119.07140714714008	129.6919426949878	180.5214668675169	228.81652038259824	234.85740354521508	193.28993765843063	202.20781389451793	141.60861555710514	162.11107303327555	124.97199686329733	133.39040445249427	154.1557653803451	129.29810516786392	196.5858591048705	222.18010712032705	216.4901845350038	157.87653403846943	190.10786411929413	224.21864329265753	162.64070831129578	186.57706182701023	212.96009015775704	217.6832561314719	225.8627902067979	227.31915889339376	169.33103672983285	227.05505940189926	199.017587162542	228.801223772951	230.01086930838724	232.81537749899599	229.7781538789099	235.15739410020686	235.06169402946114	236.93459012984997	228.81870552907165	233.0407689654323	219.79080963497995	234.45255383552555	239.01673581571646	238.60008382228202	242.02066027510958	223.64704335179573	235.54829653385312	232.57901883016018	242.57370014080257	243.30639120253295	235.34867749787762	244.5669642449691	246.08535104715193	240.20407989873945	237.524735554005	242.44793255460027	247.61461992378398	250.76483006992828
chart reuse	127	255	0	284.8754113643366	200.38463014912097	312.3107426906734	179.60512242138307	255.0019607767752	316.97791721190924	255.28219679405768	275.40515608826206	290.91063920042524	350.9686595694835	208.8468338280473	152.51557297535226	187.35260873550706	160.86329600005092	229.3425385749447	220.40190561789615	382.3336239464167	127.0	285.3226244096321	127.00393694685216	285.32437680646916	220.54931421339762	244.91222917608667	166.0903368652132	290.6716360431475	221.14700992778538	119.97499739529066	181.77733632111568	259.7575792926936	104.54185764563398	184.4152922075607	225.78751072634643	134.20506696842708	174.0373523126573	151.7695621658045	278.6198126479881	331.64288021906935	4.242640687119285	226.4376293816909	209.4134666156883	0.0	179.60512242138307	180.31638860624955	192.5876423865249	202.7732724004818	277.43287476432926	172.07265907168403	157.9145338466349	263.9905301331849	199.67473550752484	290.37389689846435	310.0661219804576	193.99484529234275	75.69015788066504	189.8236023259489	131.9280106724876	249.4213302827166	156.4736399525492	305.3162295063923	213.91820866864046	294.5420173761292	291.97602641312864	197.9090700296477	281.88827574058485	134.1044369139217	191.60897682519993	158.72617931519676	65.76473218982953	178.9553016817328	224.770994570029	262.3166026007504	143.09786860746738	277.3120985460245	216.23366990364843	261.024903026512	210.3663471185446	212.79567664781163	219.5313189501671	176.59558318372518	192.73038162158036	194.21894861212692	382.666957026603	128.0	284.8754113643366	145.9931505242626	179.20379460268134	200.73116349984124	266.9906365399356	179.6969671419081	272.9945054392121	154.0941270782245	212.26869764522513	240.18742681497713	254.8823257897652	234.87443453896807	212.0	258.2673033893373	290.8436005828562	181.64250603864724	237.77510382712484	242.22510191968132	242.82092166862392	237.19612138481523	231.32877036806295	204.3281674170255	216.91933984778765	248.11690792850052	217.7200036744442	243.38652386687312	227.98684172556978	241.40008285002722	223.32487546173624	235.64592082189753	242.50567003680553	248.50352110181458	249.01606373886807	260.2652493130806	241.73125573661343	249.84795376388416	243.4214452343918	271.54005229431624	261.2546650301196	254.62325109855934	262.4423746272694	257.9922479455536	272.8259518447613	272.1194590616408	265.27155897306443	270.42189260487027	276.8284667443	279.0035842063682	272.04595200076034	272.0	276.4489102890442	278.91575789115967	282.3384493830056	280.9074580711591	285.3226244096321
